dataset,stratum,split,target,horizon,model,segment,n,mse,mae,r2_oos,spearman_q,seed_std,dm_p_vs_persistence,dm_p_vs_har,dm_p_vs_stage1,dm_p_vs_stage2
earnings25,all,ticker_disjoint,v,30,mlp_wavlm_text_audio_pastvol,val,47,0.6606182968950217,0.6412488361038752,-5.415367124219381,-0.34901185770750986,0.1932366251332626,0.00013366813748488533,0.00015977779701050536,0.00014160037765863207,0.00018359664560768104
earnings25,all,ticker_disjoint,v,30,ridge_egemaps_audio,test,95,0.16965258910436137,0.3383888552825731,-0.5487306076880256,0.04589820467434887,,0.01806751175360926,0.0006939105586560762,0.001795913218358621,0.0025860253220034678
earnings25,all,ticker_disjoint,v,30,ridge_egemaps_audio,val,47,0.1751429731193986,0.3408674238381709,-0.7008406776943694,0.5359025032938076,,0.08521930962622529,0.00711217701817414,0.031030089503629784,0.031686304442837473
earnings25,all,ticker_disjoint,v,30,ridge_egemaps_audio_pastvol,test,95,0.10767373709043772,0.27380556294773023,0.01706414764154429,0.5858830329082831,,0.9017491500582371,0.9684733615503861,0.8594110508763513,0.593446421970516
earnings25,all,ticker_disjoint,v,30,ridge_egemaps_audio_pastvol,val,47,0.09448145782575756,0.2537435193030334,0.08247585446455596,0.7914361001317523,,0.7451572260503233,0.544880308209388,0.703004234003023,0.42240628640453576
earnings25,all,ticker_disjoint,v,30,ridge_emotion2vec_audio,test,95,0.1629105495741432,0.3328755190632747,-0.48718363670564724,0.2216017050175198,,0.029609133824785635,0.0010947808493291878,0.003379151232116917,0.00433364733694796
earnings25,all,ticker_disjoint,v,30,ridge_emotion2vec_audio,val,47,0.17757721501473026,0.33856320554173347,-0.7244799796954,0.5304347826086956,,0.07765717931659592,0.005923125456156583,0.02928480327653751,0.027240026936099265
earnings25,all,ticker_disjoint,v,30,ridge_emotion2vec_audio_pastvol,test,95,0.10443983290489377,0.2606115300002674,0.046585927538468797,0.59086804175848,,0.7343601251664705,0.7717737514582269,0.9188340986850446,0.3992886818940815
earnings25,all,ticker_disjoint,v,30,ridge_emotion2vec_audio_pastvol,val,47,0.1011852597886324,0.2450083043757541,0.01737418997532858,-0.2007246376811594,,0.914082150408601,0.9560001183243197,0.9994711408339527,0.6988409834956878
earnings25,all,ticker_disjoint,v,30,ridge_wavlm_audio,test,95,0.1682013403266933,0.34005961806532004,-0.5354823960738675,0.09459234909511254,,0.018000081764408333,0.00047261669595931533,0.0013669196086655098,0.0016517633558698636
earnings25,all,ticker_disjoint,v,30,ridge_wavlm_audio,val,47,0.17205687008991963,0.33965597253297497,-0.6708710507398503,0.620421607378129,,0.0916455973315181,0.007682043152537156,0.030404691615923494,0.02882588169759165
earnings25,all,ticker_disjoint,v,30,ridge_wavlm_audio_pastvol,test,95,0.12464881182999182,0.27841845551957983,-0.1378985202182852,0.4904020518007442,,0.3899614974732606,0.214543307485466,0.20929667172123034,0.5742009039022309
earnings25,all,ticker_disjoint,v,30,ridge_wavlm_audio_pastvol,val,47,0.1276722657714573,0.2733150850608334,-0.2398452485414031,0.7455862977602108,,0.4753756890061201,0.20744159688820668,0.26319534092383345,0.3968208211135868
earnings25,all,ticker_disjoint,v,30,ridge_wavlm_egemaps_audio,test,95,0.1689033593322086,0.34051411287265126,-0.5418910122155962,0.08728100278149044,,0.017384629661705238,0.0004775578143449082,0.001345250544810128,0.0016800014905949386
earnings25,all,ticker_disjoint,v,30,ridge_wavlm_egemaps_audio,val,47,0.17239182091988894,0.3397919913518086,-0.6741238103938214,0.6116600790513833,,0.09240114041700273,0.007995323682291621,0.03082850122701879,0.029339966604557413
earnings25,all,ticker_disjoint,v,30,ridge_wavlm_egemaps_audio_pastvol,test,95,0.13128810326958998,0.2858744863574451,-0.19850752076552425,0.45151898276920854,,0.2578763232772308,0.12644678972329007,0.12490546159140016,0.3749991591072862
earnings25,all,ticker_disjoint,v,30,ridge_wavlm_egemaps_audio_pastvol,val,47,0.13170590700427892,0.2767828720166645,-0.27901656649848317,0.7330039525691698,,0.4649363897956229,0.22055308576289515,0.2563447604853881,0.37725050102226154
earnings25,all,ticker_disjoint,v,30,ridge_wavlm_text_audio_pastvol,test,95,0.12067374472067868,0.2858428452013521,-0.10161078578223615,0.4898240797601416,,0.5416264623217064,0.30584829032263017,0.3134028881075843,0.3031380733509861
earnings25,all,ticker_disjoint,v,30,ridge_wavlm_text_audio_pastvol,val,47,0.11263858897308095,0.27382195094838563,-0.0938508727547307,0.7677206851119893,,0.7471405237143081,0.6132211143022184,0.6002912979077195,0.631115128304002
earnings25,le24k,ticker_disjoint,dv,3,mlp_egemaps_audio,test,55,1.926809160637676,1.0902270203787237,0.10981298749899693,0.22675814751286447,0.3045715154502987,0.11250846177108441,0.008271026248780015,0.041379611882539157,0.09333452331090965
earnings25,le24k,ticker_disjoint,dv,3,mlp_egemaps_audio,val,20,1.4897185782651161,1.0003792466768728,0.01726151042409696,-0.21052631578947367,0.3045715154502987,0.8643738381723362,0.0515689093293943,0.15380043668841256,0.04521863241295795
earnings25,le24k,ticker_disjoint,dv,3,mlp_egemaps_audio_pastvol,test,55,1.785714510529784,1.0601224066565162,0.17499880227779496,0.2763102725366876,0.25489749725038174,0.11240674693445264,0.006651209576588688,0.058313614052376915,0.6170218872148125
earnings25,le24k,ticker_disjoint,dv,3,mlp_egemaps_audio_pastvol,val,20,1.2446426142070743,0.8702449033233975,0.1789333766837231,0.28721804511278193,0.25489749725038174,0.3035066854936903,0.0941627105925333,0.4083071767973749,0.7147403072763322
earnings25,le24k,ticker_disjoint,dv,3,mlp_emotion2vec_audio,test,55,5.4394207306172845e+20,10216090402.875532,-2.513015709517249e+20,-0.16584715075281115,4.855734788730832e+20,0.013934026333087645,0.013934026333087645,0.013934026333087645,0.013934026333087645
earnings25,le24k,ticker_disjoint,dv,3,mlp_emotion2vec_audio,val,20,1.5623109068194775e+21,24598810133.69121,-1.0306262425778093e+21,0.16992481203007515,4.855734788730832e+20,0.02958745585828003,0.02958745585828003,0.02958745585828003,0.02958745585828003
earnings25,le24k,ticker_disjoint,dv,3,mlp_emotion2vec_audio_pastvol,test,55,6.443092327424537e+20,21466222694.355186,-2.9767126020513654e+20,0.011015818562988373,1.4577821535650641e+21,7.829341560329445e-10,7.829341560329445e-10,7.829341560329445e-10,7.829341560329445e-10
earnings25,le24k,ticker_disjoint,dv,3,mlp_emotion2vec_audio_pastvol,val,20,4.420949825635367e+20,17831860695.820286,-2.916414964224581e+20,0.3037593984962406,1.4577821535650641e+21,0.0016330424255424942,0.0016330424255424942,0.0016330424255424942,0.0016330424255424942
earnings25,le24k,ticker_disjoint,dv,3,mlp_wavlm_audio,test,55,2.346173591633677e+25,3198065966420.676,-1.08393363650707e+25,0.3306651419858967,1.9697267475677263e+25,0.0002586534524103701,0.0002586534524103701,0.0002586534524103701,0.0002586534524103701
earnings25,le24k,ticker_disjoint,dv,3,mlp_wavlm_audio,val,20,1.9572916452683882e+25,2756164454355.431,-1.2911873847815272e+25,0.2721804511278195,1.9697267475677263e+25,0.05989871417841192,0.05989871417841192,0.05989871417841192,0.05989871417841192
earnings25,le24k,ticker_disjoint,dv,3,mlp_wavlm_audio_pastvol,test,55,1.746890471076644e+25,2655613602171.4624,-8.070644677127973e+24,0.3262435677530017,1.0268962098062758e+25,0.0003156816365686868,0.0003156816365686868,0.0003156816365686868,0.0003156816365686868
earnings25,le24k,ticker_disjoint,dv,3,mlp_wavlm_audio_pastvol,val,20,1.447343952438873e+25,2225850567864.149,-9.547847697335132e+24,0.2721804511278195,1.0268962098062758e+25,0.06547233530264349,0.06547233530264349,0.06547233530264349,0.06547233530264349
earnings25,le24k,ticker_disjoint,dv,3,mlp_wavlm_egemaps_audio,test,55,7.079800203004523e+23,549745268465.5594,-3.2708720305911535e+23,0.27585286830569844,4.248138024670974e+24,0.0002763491499149995,0.0002763491499149995,0.0002763491499149995,0.0002763491499149995
earnings25,le24k,ticker_disjoint,dv,3,mlp_wavlm_egemaps_audio,val,20,5.8929889022451696e+23,470182966464.96436,-3.887490629018215e+23,-0.05563909774436089,4.248138024670974e+24,0.06169741016259681,0.06169741016259681,0.06169741016259681,0.06169741016259681
earnings25,le24k,ticker_disjoint,dv,3,mlp_wavlm_egemaps_audio_pastvol,test,55,3.057601600807891e+25,3967265524241.9785,-1.4126138125379636e+25,0.27585286830569844,4.455604325519745e+25,9.270903842971832e-05,9.270903842971832e-05,9.270903842971832e-05,9.270903842971832e-05
earnings25,le24k,ticker_disjoint,dv,3,mlp_wavlm_egemaps_audio_pastvol,val,20,2.6337063791996026e+25,3640651613775.242,-1.7374050823043599e+25,-0.05563909774436089,4.455604325519745e+25,0.037711772039772766,0.037711772039772766,0.037711772039772766,0.037711772039772766
earnings25,le24k,ticker_disjoint,dv,3,mlp_wavlm_text_audio_pastvol,test,55,6.761621423162777e+24,1762613330101.8188,-3.1238732394006436e+24,-0.2516866781017724,3.2963243771835746e+25,0.0013835920975389224,0.0013835920975389224,0.0013835920975389224,0.0013835920975389224
earnings25,le24k,ticker_disjoint,dv,3,mlp_wavlm_text_audio_pastvol,val,20,2.79335221226374e+24,1373388590671.4207,-1.842720345966606e+24,-0.6330827067669172,3.2963243771835746e+25,0.001703037551453988,0.001703037551453988,0.001703037551453988,0.001703037551453988
earnings25,le24k,ticker_disjoint,dv,3,ridge_egemaps_audio,test,55,1.9925670264222408,1.1016715020003371,0.07943281322588369,0.16653325709929478,,0.36937036849972543,0.006439258872189804,0.03291946741702441,0.11304866032718558
earnings25,le24k,ticker_disjoint,dv,3,ridge_egemaps_audio,val,20,1.2736574411314578,0.9224769377852408,0.1597928573916959,0.13082706766917293,,0.24945964839756862,0.11164349928846853,0.30670347664611275,0.7060184754092602
earnings25,le24k,ticker_disjoint,dv,3,ridge_egemaps_audio_pastvol,test,55,1.7661928068745472,0.9426612678916819,0.18401784132473098,0.5085191538021725,,0.5732237884777657,0.17192679789454066,0.4038176182063906,0.9054552033817455
earnings25,le24k,ticker_disjoint,dv,3,ridge_egemaps_audio_pastvol,val,20,0.5881495645790815,0.6480320118792731,0.6120091249635278,0.7368421052631579,,0.03889073717137539,0.4161785727925699,0.09133125161302132,0.10936016721680908
earnings25,le24k,ticker_disjoint,dv,3,ridge_emotion2vec_audio,test,55,1.8303832082865457,1.03383124226419,0.15436183655190938,0.1485420240137221,,0.012359514947893366,0.02560038986629085,0.10065806811245527,0.15691305621868185
earnings25,le24k,ticker_disjoint,dv,3,ridge_emotion2vec_audio,val,20,1.5017001082127774,0.9993060117349121,0.009357527205141936,-0.05263157894736842,,0.9306713975444284,0.02859413201023819,0.15252437725396314,0.0731549195227471
earnings25,le24k,ticker_disjoint,dv,3,ridge_emotion2vec_audio_pastvol,test,55,1.218679454457765,0.8368063699758435,0.4369693455261138,0.536497045931008,,0.0338779623011245,0.09474480921496492,0.7780705440727438,0.1972237345366452
earnings25,le24k,ticker_disjoint,dv,3,ridge_emotion2vec_audio_pastvol,val,20,1.238571571373051,0.9778758176629496,0.18293832604255222,0.3037593984962406,,0.3941372484821201,0.001901402882951799,0.24575529173286512,0.9034963058546367
earnings25,le24k,ticker_disjoint,dv,3,ridge_wavlm_audio,test,55,1.970399800284696,1.0813310877014615,0.0896740852801875,-0.09426338860301124,,0.1088922491024384,0.011224227280790746,0.043631200021881145,0.005039643935552741
earnings25,le24k,ticker_disjoint,dv,3,ridge_wavlm_audio,val,20,1.3901504120608208,0.9763668566142923,0.08294470098979734,-0.1789473684210526,,0.39216066617914086,0.04296863611734953,0.20209261793917474,0.17272058042299165
earnings25,le24k,ticker_disjoint,dv,3,ridge_wavlm_audio_pastvol,test,55,1.9465902470549505,1.075936813608937,0.10067411345711197,-0.05873832666285496,,0.07853602915911741,0.011536724900075832,0.046577302564222975,0.007745664906691431
earnings25,le24k,ticker_disjoint,dv,3,ridge_wavlm_audio_pastvol,val,20,1.372083014215605,0.9705617905812793,0.09486341337482496,-0.13684210526315788,,0.3376223734495218,0.044044561083481724,0.21536626717056676,0.20605707541592094
earnings25,le24k,ticker_disjoint,dv,3,ridge_wavlm_egemaps_audio,test,55,1.974075849032873,1.0836886526236298,0.08797574850672907,-0.09281494187154563,,0.12198679909716256,0.010930804084279558,0.04291849882792702,0.0054090546653884335
earnings25,le24k,ticker_disjoint,dv,3,ridge_wavlm_egemaps_audio,val,20,1.397602701502714,0.9769934377678137,0.07802856999911212,-0.13383458646616542,,0.4232549203504429,0.043464484789874094,0.20082262154998176,0.15780854833174562
earnings25,le24k,ticker_disjoint,dv,3,ridge_wavlm_egemaps_audio_pastvol,test,55,1.9504037779314474,1.0783127602636178,0.0989122598561537,-0.05873832666285496,,0.08869570849683021,0.011218542321745836,0.04576977465720508,0.008239379741910106
earnings25,le24k,ticker_disjoint,dv,3,ridge_wavlm_egemaps_audio_pastvol,val,20,1.3790340236065846,0.9710650725329234,0.09027796712371183,-0.0706766917293233,,0.36299694266718,0.04453090294116587,0.21393134760220348,0.18920646271244343
earnings25,le24k,ticker_disjoint,dv,3,ridge_wavlm_text_audio_pastvol,test,55,1.8125010484185637,1.0378297209014196,0.16262340536481457,0.16699066133028395,,0.010167812812484167,0.027763165757181237,0.10327551922772274,0.030967054073247666
earnings25,le24k,ticker_disjoint,dv,3,ridge_wavlm_text_audio_pastvol,val,20,1.2656410762957215,0.8866001891599877,0.16508109799331028,0.3669172932330827,,0.14171807609190193,0.07563841689285573,0.35225243400710293,0.15570582731002405
earnings25,le24k,ticker_disjoint,dv,7,mlp_egemaps_audio,test,55,0.6297242878224916,0.6524258074607627,0.05019631985425055,0.21036782923575373,0.1658550229134671,0.7208621231207946,0.019237839553075124,0.0931965660747645,0.07019515554054884
earnings25,le24k,ticker_disjoint,dv,7,mlp_egemaps_audio,val,20,0.39367583306627985,0.4511421951862453,0.21777275060957701,0.28421052631578947,0.1658550229134671,0.10704421658693633,0.2386309031148175,0.9181625719883655,0.6663964949177735
earnings25,le24k,ticker_disjoint,dv,7,mlp_egemaps_audio_pastvol,test,55,0.5587135563378147,0.595163928728136,0.15730073903936492,0.22043072231751473,0.1510956129281133,0.33508167780181203,0.0486757904670566,0.22676646332618228,0.37381031239238055
earnings25,le24k,ticker_disjoint,dv,7,mlp_egemaps_audio_pastvol,val,20,0.33110794252331704,0.44448134117363186,0.3420940952508744,0.47067669172932325,0.1510956129281133,0.11506147458290933,0.2751911786426236,0.5389054905005605,0.5682816597205738
earnings25,le24k,ticker_disjoint,dv,7,mlp_emotion2vec_audio,test,55,3.887654589798944e+20,10010797321.571674,-5.8636909960941594e+20,-0.23392414713169427,4.690133764314526e+20,0.011668702038965282,0.011668702038965282,0.011668702038965282,0.011668702038965282
earnings25,le24k,ticker_disjoint,dv,7,mlp_emotion2vec_audio,val,20,1.093374102499631e+21,21231766481.650402,-2.1725159253273616e+21,-0.003007518796992481,4.690133764314526e+20,0.029043975678609245,0.029043975678609245,0.029043975678609245,0.029043975678609245
earnings25,le24k,ticker_disjoint,dv,7,mlp_emotion2vec_audio_pastvol,test,55,4.5890584406203027e+20,17454142362.68099,-6.921607883947016e+20,0.09761768629693157,1.0077472987144509e+21,2.1980980212387507e-08,2.1980980212387507e-08,2.1980980212387507e-08,2.1980980212387507e-08
earnings25,le24k,ticker_disjoint,dv,7,mlp_emotion2vec_audio_pastvol,val,20,1.9886910550036306e+20,11399285964.650482,-3.951495629605803e+20,0.35187969924812035,1.0077472987144509e+21,0.011459130651002035,0.011459130651002035,0.011459130651002035,0.011459130651002035
earnings25,le24k,ticker_disjoint,dv,7,mlp_wavlm_audio,test,55,1.6342526660749402e+25,2592612455736.0103,-2.4649187375214035e+25,0.26495140080045737,2.2860184336564495e+25,0.00030387753046707053,0.00030387753046707053,0.00030387753046707053,0.00030387753046707053
earnings25,le24k,ticker_disjoint,dv,7,mlp_wavlm_audio,val,20,1.3558310392163142e+25,2187737172250.6733,-2.6940134378677433e+25,0.16842105263157892,2.2860184336564495e+25,0.06436921021666162,0.06436921021666162,0.06436921021666162,0.06436921021666162
earnings25,le24k,ticker_disjoint,dv,7,mlp_wavlm_audio_pastvol,test,55,1.031778389522826e+25,2271981714901.183,-1.5562158398754286e+25,0.26495140080045737,1.0464280555286689e+25,0.00012066774833444011,0.00012066774833444011,0.00012066774833444011,0.00012066774833444011
earnings25,le24k,ticker_disjoint,dv,7,mlp_wavlm_audio_pastvol,val,20,8.818937011105878e+24,2061557066841.9949,-1.7523079298554055e+25,0.16842105263157892,1.0464280555286689e+25,0.04249818900473674,0.04249818900473674,0.04249818900473674,0.04249818900473674
earnings25,le24k,ticker_disjoint,dv,7,mlp_wavlm_egemaps_audio,test,55,1.8074782246488144e+22,79602811072.11049,-2.726192244372622e+22,-0.26495140080045737,1.2492778512356118e+24,0.0003041766426639337,0.0003041766426639337,0.0003041766426639337,0.0003041766426639337
earnings25,le24k,ticker_disjoint,dv,7,mlp_wavlm_egemaps_audio,val,20,2.3107630517847295e+22,105712347066.93315,-4.5914472623628595e+22,-0.16842105263157892,1.2492778512356118e+24,0.01673147457231752,0.01673147457231752,0.01673147457231752,0.01673147457231752
earnings25,le24k,ticker_disjoint,dv,7,mlp_wavlm_egemaps_audio_pastvol,test,55,2.5808542304344704e+25,3745118997230.3447,-3.892663651997121e+25,0.26495140080045737,2.607383198630052e+25,4.73394609315334e-05,4.73394609315334e-05,4.73394609315334e-05,4.73394609315334e-05
earnings25,le24k,ticker_disjoint,dv,7,mlp_wavlm_egemaps_audio_pastvol,val,20,2.26451400405549e+25,3515416490253.586,-4.499551183524618e+25,0.16842105263157892,2.607383198630052e+25,0.027765753364370562,0.027765753364370562,0.027765753364370562,0.027765753364370562
earnings25,le24k,ticker_disjoint,dv,7,mlp_wavlm_text_audio_pastvol,test,55,7.384092300536e+23,620254208754.0337,-1.1137315452507928e+24,-0.24474938059843715,4.755479275871988e+25,0.0004601040231589123,0.0004601040231589123,0.0004601040231589123,0.0004601040231589123
